ID_Diagnostico,Amplitud_Ruido_dB,Frecuencia_Pico_Hz,Temperatura_Cojinete_C,Flujo_Lubricante_L_min,Corriente_Motor_Amp,Categoria_Falla
561,61.0,1794.0,81.5,1.08,15.06,0
562,83.7,1996.0,91.9,3.7,18.61,0
563,55.3,2655.0,45.1,1.22,18.96,0
564,103.2,1549.0,70.1,2.16,16.21,0
565,85.6,2923.0,42.8,2.77,15.32,0
566,82.4,660.0,58.1,0.73,14.16,0
567,102.0,2534.0,25.0,1.5,13.78,0
568,48.7,598.0,54.2,2.03,6.82,0
569,79.4,602.0,33.8,4.31,15.88,0
570,90.8,2479.0,25.0,4.41,15.09,0
571,57.4,607.0,61.6,4.02,15.32,0
572,100.6,2280.0,49.4,2.01,11.77,0
573,43.5,891.0,46.6,4.86,11.73,0
574,89.8,194.0,70.9,3.81,13.22,0
575,98.9,2651.0,90.6,1.78,16.76,1
576,55.5,2624.0,61.2,2.85,14.48,0
577,92.9,1228.0,71.4,2.86,21.16,2
578,73.3,2877.0,98.7,0.82,13.24,1
579,81.2,2486.0,48.2,4.81,15.03,0
580,41.3,1553.0,53.9,2.34,17.57,0
581,89.7,1623.0,86.1,3.96,17.89,0
582,76.9,2457.0,61.8,3.43,22.14,0
583,45.1,2804.0,58.5,1.91,8.24,0
584,57.5,2774.0,90.6,2.78,18.07,0
585,74.8,1673.0,63.0,1.48,16.29,0
586,57.8,2186.0,43.5,3.92,12.49,0
587,104.1,712.0,79.4,2.45,14.84,0
588,49.1,1201.0,42.9,1.54,18.18,0
589,70.6,2656.0,61.3,1.59,20.83,0
590,105.8,1382.0,67.5,1.75,16.3,0
591,40.1,2293.0,34.3,4.64,20.6,0
592,85.4,2524.0,27.7,0.93,9.27,0
593,95.9,1622.0,34.4,4.37,13.23,0
594,101.3,1470.0,48.1,3.72,21.66,2
595,96.1,701.0,34.2,0.68,15.66,0
596,41.9,2800.0,43.4,3.22,19.27,0
597,71.3,489.0,77.4,4.13,15.06,0
598,49.1,1461.0,84.5,4.71,18.6,0
599,45.7,1526.0,50.6,2.54,15.0,0
600,41.8,1693.0,59.9,4.29,6.45,0
601,72.1,1534.0,51.3,4.64,12.37,0
602,97.0,1770.0,71.9,3.36,18.09,0
603,54.6,479.0,35.9,2.24,15.94,0
604,74.8,1007.0,46.7,1.86,10.03,0
605,78.2,1266.0,80.9,2.78,12.39,0
606,69.2,948.0,67.5,2.37,16.24,0
607,63.4,2142.0,40.2,3.85,20.01,0
608,50.9,2276.0,91.7,1.92,16.35,1
609,89.7,355.0,89.5,3.7,18.41,0
610,89.8,1831.0,51.8,0.99,17.36,0
611,79.1,211.0,65.6,1.78,11.82,0
612,87.1,649.0,67.9,2.83,11.39,0
613,98.1,2868.0,30.9,1.03,12.12,0
614,90.2,1762.0,38.0,4.05,17.91,0
615,105.9,749.0,25.0,3.17,12.13,0
616,92.8,2878.0,49.8,2.72,12.83,0
617,57.5,1787.0,52.6,2.66,10.59,0
618,84.8,206.0,50.1,3.88,14.5,0
619,74.9,1919.0,25.0,1.14,16.03,0
620,66.4,1747.0,54.3,0.91,14.83,0
621,56.7,627.0,27.4,2.08,17.61,0
622,97.2,2382.0,43.0,3.47,7.04,0
623,42.0,2433.0,52.3,4.65,15.0,0
624,42.5,868.0,67.3,0.98,14.59,0
625,107.4,896.0,81.7,3.83,21.0,2
626,49.0,2327.0,50.1,4.19,15.65,0
627,104.4,780.0,55.9,3.93,18.99,0
628,104.4,1169.0,80.3,4.93,5.0,0
629,40.2,1113.0,58.2,3.49,11.9,0
630,78.2,1094.0,96.3,4.74,23.16,0
631,81.8,642.0,64.5,4.8,14.52,0
632,61.9,2445.0,93.1,4.64,16.04,0
633,72.1,787.0,57.7,0.91,16.98,0
634,100.3,1695.0,52.2,0.83,15.51,0
635,66.3,2839.0,58.1,3.36,14.72,0
636,87.5,2604.0,25.4,2.42,12.67,0
637,94.6,661.0,65.1,3.94,11.11,0
638,45.1,1974.0,25.0,2.91,17.48,0
639,93.0,511.0,67.3,0.92,18.87,0
640,44.8,2163.0,103.1,0.98,16.81,1
641,86.9,1592.0,57.6,2.24,17.68,0
642,91.1,180.0,66.1,3.0,5.96,0
643,54.4,2309.0,35.3,1.63,17.03,0
644,107.1,2981.0,65.0,1.5,12.98,0
645,69.9,1070.0,46.2,0.6,19.71,0
646,88.1,1472.0,67.9,2.32,12.48,0
647,78.0,2004.0,47.3,1.5,18.85,0
648,41.7,1769.0,69.9,3.57,16.29,0
649,99.5,425.0,63.8,4.77,12.67,0
650,40.1,1472.0,37.4,4.36,14.28,0
651,42.9,2857.0,58.0,2.42,13.16,0
652,101.5,2167.0,82.6,2.16,17.52,0
653,90.1,2936.0,50.3,4.96,11.9,0
654,109.4,2076.0,67.4,2.08,15.22,0
655,42.4,1061.0,40.9,4.25,12.89,0
656,107.7,1979.0,49.2,2.01,15.13,0
657,92.0,2084.0,62.9,4.7,23.87,2
658,92.0,2604.0,68.2,2.25,17.75,0
659,56.1,2066.0,53.2,4.22,20.12,0
660,99.0,1061.0,77.1,3.68,18.2,0
661,54.8,2121.0,93.7,2.71,13.67,0
662,69.6,695.0,42.0,3.98,15.42,0
663,50.4,1348.0,45.0,1.78,13.86,0
664,44.6,2304.0,41.5,4.83,20.51,0
665,102.1,1961.0,55.0,1.87,8.83,0
666,77.5,413.0,68.5,3.34,15.27,0
667,81.4,1516.0,36.7,2.22,12.92,0
668,60.2,1476.0,82.0,3.66,12.23,0
669,88.1,2296.0,40.5,2.77,16.13,0
670,88.4,720.0,66.2,4.23,16.81,0
671,55.7,1149.0,29.0,4.01,19.75,0
672,72.3,2024.0,50.5,3.83,12.44,0
673,45.3,2317.0,51.5,3.48,12.41,0
674,75.6,1451.0,46.5,3.19,15.75,0
675,46.6,2826.0,49.0,4.68,16.67,0
676,50.8,2781.0,36.8,3.73,18.71,0
677,97.6,2938.0,41.6,0.91,14.37,0
678,74.1,2453.0,72.2,0.58,18.8,0
679,49.0,469.0,74.5,4.12,10.09,0
680,100.4,1738.0,40.6,3.3,19.88,0
681,51.4,2277.0,79.9,4.9,15.78,0
682,95.0,2169.0,70.5,4.09,18.36,0
683,101.2,2026.0,63.9,2.94,18.39,0
684,50.1,1942.0,54.7,3.82,15.21,0
685,70.1,2328.0,25.0,1.94,7.82,0
686,106.9,1580.0,37.6,4.88,15.48,0
687,103.8,2443.0,74.7,2.0,10.29,0
688,57.2,2191.0,65.0,3.97,9.39,0
689,54.3,860.0,63.7,4.13,20.36,0
690,96.8,913.0,27.9,3.38,11.83,0
691,43.5,530.0,44.0,3.09,13.98,0
692,49.2,800.0,58.2,3.02,10.0,0
693,41.6,2598.0,47.4,2.79,7.78,0
694,41.6,2048.0,61.6,4.39,11.82,0
695,105.4,633.0,39.9,2.34,15.28,0
696,40.6,1308.0,89.2,3.04,8.89,0
697,53.0,2047.0,79.4,4.88,14.54,0
698,82.6,1604.0,58.6,3.97,12.71,0
699,84.5,1481.0,47.9,4.88,18.34,0
700,64.4,2718.0,80.7,3.9,11.86,0
701,53.6,2059.0,37.7,3.97,17.08,0
702,55.4,2620.0,28.9,3.91,10.22,0
703,88.0,691.0,43.3,3.42,23.38,2
704,65.1,1439.0,56.9,3.1,20.98,0
705,62.5,2998.0,65.5,3.66,18.83,0
706,93.3,965.0,44.6,2.12,16.51,0
707,85.1,2156.0,49.0,3.28,14.02,0
708,63.1,1280.0,33.6,3.08,15.38,0
709,47.8,796.0,42.6,4.09,18.86,0
710,46.4,2160.0,60.2,0.54,5.14,0
711,42.4,2965.0,86.6,0.71,17.3,1
712,81.7,1229.0,51.5,1.7,5.0,0
713,42.3,2713.0,25.0,0.76,14.24,0
714,47.2,1773.0,49.4,1.34,14.15,0
715,57.7,2266.0,67.6,1.73,7.78,0
716,63.0,2987.0,42.3,3.42,18.28,0
717,79.0,2451.0,76.1,2.45,12.77,0
718,106.8,1692.0,53.0,3.34,11.7,0
719,69.1,190.0,62.3,4.52,11.91,0
720,65.2,2670.0,38.1,3.54,16.81,0
721,51.6,2695.0,76.7,2.47,13.06,0
722,66.9,2756.0,98.9,4.13,17.56,0
723,56.0,1328.0,51.9,1.33,13.72,0
724,105.5,1218.0,25.4,1.08,15.7,0
725,43.4,1008.0,84.1,1.18,12.08,0
726,41.7,1347.0,53.3,1.03,16.87,0
727,61.4,487.0,57.8,1.62,21.5,0
728,74.6,2634.0,66.3,4.26,21.74,0
729,100.3,1442.0,94.3,4.75,13.29,0
730,108.4,603.0,33.0,2.17,14.54,0
731,86.9,770.0,39.5,3.88,13.38,0
732,51.9,2292.0,66.0,1.64,15.26,0
733,45.8,1682.0,71.7,3.41,13.82,0
734,82.7,1096.0,39.4,1.36,11.05,0
735,52.0,1961.0,50.1,1.6,16.15,0
736,51.3,1670.0,62.5,4.32,22.45,0
737,109.1,1625.0,64.1,1.06,17.88,0
738,78.3,238.0,46.4,2.31,22.84,0
739,107.1,2044.0,86.5,3.24,11.49,0
740,42.2,1796.0,50.0,2.8,14.74,0
741,59.5,2734.0,62.9,1.86,8.19,0
742,102.1,2365.0,32.8,3.8,14.27,0
743,86.5,2468.0,47.3,2.0,16.35,0
744,84.9,2708.0,62.4,2.13,18.77,0
745,52.2,1383.0,70.4,4.82,11.6,0
746,85.9,1340.0,44.4,3.99,15.69,0
747,109.0,1023.0,25.0,2.15,22.44,2
748,101.1,2950.0,56.9,2.32,15.59,0
749,73.2,148.0,77.0,1.5,14.34,0
750,62.0,811.0,35.3,2.6,9.68,0
751,90.0,1467.0,68.7,0.68,18.86,0
752,95.1,430.0,29.0,0.87,16.68,0
753,101.6,1892.0,57.8,4.73,16.06,0
754,100.2,586.0,39.0,2.34,13.13,0
755,42.3,2089.0,70.7,0.57,13.85,0
756,91.5,527.0,79.5,1.59,8.54,0
757,61.7,2848.0,53.8,1.71,6.62,0
758,42.4,124.0,58.7,4.35,20.99,0
759,103.9,2482.0,68.5,4.36,18.51,0
760,104.7,1227.0,25.0,0.95,14.41,0
761,89.0,2598.0,52.5,0.99,12.6,0
762,44.5,2378.0,74.4,4.37,16.28,0
763,71.0,1495.0,76.3,4.61,17.49,0
764,80.3,2876.0,26.0,2.81,12.84,0
765,91.9,1656.0,33.6,2.51,18.69,0
766,89.7,2118.0,61.2,4.61,17.31,0
767,72.9,2975.0,25.0,1.86,7.22,0
768,46.5,692.0,26.5,3.1,12.36,0
769,56.0,940.0,68.3,1.38,13.92,0
770,98.9,129.0,78.4,4.41,11.96,0
771,60.1,759.0,27.4,4.82,13.43,0
772,97.3,662.0,53.9,4.12,17.58,0
773,73.6,1578.0,51.5,3.49,13.77,0
774,107.3,2145.0,68.6,1.5,16.14,0
775,91.0,1637.0,81.0,4.7,18.96,0
776,93.5,239.0,79.5,1.77,13.69,0
777,97.0,1421.0,61.2,2.22,11.79,0
778,77.3,753.0,36.7,0.97,18.16,0
779,68.9,360.0,34.1,3.82,14.79,0
780,42.6,2155.0,36.2,2.28,25.15,0
781,71.3,165.0,82.4,2.55,12.06,0
782,95.2,2154.0,28.6,3.77,18.35,0
783,82.3,832.0,47.2,3.88,8.4,0
784,80.2,2982.0,61.2,3.11,16.1,0
785,58.8,1653.0,63.1,4.88,10.49,0
786,73.4,1747.0,80.2,3.59,12.36,0
787,64.9,392.0,34.7,4.44,14.33,0
788,72.3,2403.0,74.5,2.96,15.53,0
789,42.7,1756.0,73.4,4.4,5.72,0
790,80.0,2290.0,30.9,0.74,10.74,0
791,87.1,381.0,59.3,3.73,15.0,0
792,51.5,2918.0,52.4,4.51,12.43,0
793,49.4,677.0,50.1,4.95,6.87,0
794,80.1,1236.0,62.9,4.01,13.7,0
795,48.7,1625.0,56.9,2.69,11.56,0
796,52.1,683.0,78.7,2.4,7.27,0
797,79.0,2083.0,73.3,3.45,11.58,0
798,97.7,1998.0,25.0,2.98,17.18,0
799,61.2,2978.0,49.6,4.25,16.74,0
800,52.0,1573.0,81.9,0.68,22.65,0
801,105.2,924.0,60.4,1.85,20.48,2
802,43.5,811.0,56.1,2.15,16.28,0
803,68.4,2586.0,61.4,3.25,17.8,0
804,91.3,1387.0,58.7,4.22,16.97,0
805,92.3,1728.0,55.1,2.56,15.05,0
806,45.9,720.0,53.2,0.66,12.01,0
807,71.9,642.0,58.3,1.67,16.84,0
808,57.3,1749.0,34.4,2.71,18.77,0
809,107.8,751.0,49.3,2.33,13.67,0
810,101.0,713.0,74.4,0.63,19.69,0
811,69.3,1905.0,62.3,4.27,5.0,0
812,59.5,1480.0,55.5,2.28,9.99,0
813,70.6,1230.0,49.8,0.97,20.0,0
814,95.3,1139.0,51.6,1.63,17.49,0
815,51.7,2093.0,71.5,3.16,11.45,0
816,52.0,318.0,40.4,2.94,11.64,0
817,90.0,1615.0,72.2,0.71,11.4,0
818,48.4,1789.0,57.9,2.97,13.17,0
819,87.1,593.0,64.8,0.91,19.73,0
820,43.2,1782.0,45.4,0.64,17.19,0
821,44.1,1181.0,51.4,0.64,17.19,0
822,75.6,412.0,33.8,3.2,11.42,0
823,93.2,2562.0,61.8,4.75,14.61,0
824,98.4,2800.0,31.3,3.47,20.12,2
825,88.4,1717.0,59.3,2.71,9.18,0
826,96.4,2895.0,62.2,2.51,6.92,0
827,65.4,2228.0,47.0,4.37,18.76,0
828,65.5,616.0,49.3,1.69,13.08,0
829,68.4,1724.0,66.3,2.75,5.0,0
830,82.6,2728.0,74.3,4.04,15.81,0
831,73.9,1193.0,37.7,1.52,12.94,0
832,44.8,2603.0,66.9,0.83,20.67,0
833,97.9,294.0,94.9,3.68,9.06,0
834,72.7,2121.0,42.2,3.68,13.56,0
835,51.9,225.0,73.6,3.53,6.08,0
836,97.9,272.0,70.5,4.97,13.63,0
837,73.8,1151.0,28.3,3.43,9.36,0
838,109.3,183.0,52.3,3.09,16.35,0
839,82.7,783.0,50.2,1.28,15.68,0
840,78.5,2855.0,36.4,1.7,19.55,0
841,56.3,1744.0,54.8,2.91,10.67,0
842,104.8,422.0,50.6,3.27,9.25,0
843,60.6,564.0,79.4,1.67,14.26,0
844,59.1,614.0,53.5,2.95,15.57,0
845,79.9,1058.0,37.2,2.56,15.61,0
846,59.3,2000.0,42.4,4.16,18.74,0
847,79.9,202.0,85.6,2.23,13.98,0
848,47.0,679.0,42.9,3.0,11.56,0
849,55.4,736.0,89.5,2.87,12.86,0
850,56.8,1794.0,31.7,3.07,19.43,0
851,56.2,1297.0,75.6,4.8,12.78,0
852,49.8,1004.0,44.4,3.68,12.07,0
853,86.7,820.0,36.6,4.53,15.19,0
854,103.4,1748.0,38.6,4.0,16.37,0
855,76.5,843.0,49.9,2.74,9.01,0
856,106.6,1388.0,60.5,2.83,7.69,0
857,98.2,391.0,86.8,2.24,13.89,0
858,94.7,2136.0,91.6,1.51,14.07,1
859,43.9,788.0,66.3,3.16,15.96,0
860,93.2,1242.0,49.6,3.15,13.91,0
861,82.4,2534.0,58.1,2.84,19.34,0
862,64.8,1873.0,66.2,1.81,17.31,0
863,81.9,630.0,54.7,0.84,10.17,0
864,70.4,2547.0,25.0,2.94,5.0,0
865,71.3,1188.0,43.3,2.8,12.5,0
866,98.5,706.0,51.4,1.58,13.81,0
867,69.0,672.0,54.0,2.44,13.47,0
868,58.2,2291.0,48.8,4.47,15.47,0
869,79.2,2818.0,82.0,0.63,16.38,0
870,50.1,1741.0,79.7,1.81,13.92,0
871,100.1,956.0,44.3,4.73,17.48,0
872,62.2,2159.0,89.5,4.75,26.38,0
873,59.3,2696.0,65.1,4.39,9.6,0
874,64.3,613.0,64.2,4.69,12.36,0
875,57.5,2711.0,97.5,2.25,14.21,0
876,79.1,659.0,25.0,2.13,18.92,0
877,48.9,1896.0,25.3,1.75,10.85,0
878,64.8,670.0,45.3,1.19,12.19,0
879,88.4,452.0,41.7,1.64,15.43,0
880,66.6,2037.0,70.2,2.71,16.06,0
881,100.3,1624.0,31.7,0.82,16.13,0
882,50.5,1073.0,54.5,3.11,9.55,0
883,47.8,686.0,71.0,4.94,10.02,0
884,46.1,1319.0,25.0,0.77,15.91,0
885,75.1,1337.0,28.9,0.68,17.69,0
886,82.1,2171.0,69.3,2.3,18.82,0
887,45.9,1717.0,56.8,3.23,13.86,0
888,62.0,1109.0,48.1,1.97,10.18,0
889,99.9,446.0,44.8,0.85,14.55,0
890,99.3,571.0,67.7,3.45,10.81,0
891,68.2,2616.0,88.3,3.25,15.42,0
892,102.5,261.0,77.9,2.21,13.83,0
893,70.3,558.0,40.3,2.01,18.66,0
894,94.4,890.0,78.8,2.71,14.89,0
895,41.3,1951.0,89.7,2.24,13.33,0
896,67.7,1646.0,68.3,1.63,14.16,0
897,66.5,1307.0,32.4,2.62,11.23,0
898,73.0,2247.0,53.8,3.17,14.12,0
899,90.1,1302.0,56.5,3.49,11.29,0
900,80.7,2585.0,66.4,3.51,12.43,0
901,49.1,1958.0,49.2,4.99,18.77,0
902,53.0,491.0,67.6,3.37,18.23,0
903,80.3,1423.0,33.3,3.6,6.75,0
904,45.9,1807.0,50.1,1.79,18.78,0
905,78.4,2008.0,61.1,2.53,21.72,0
906,41.6,1941.0,62.8,3.59,14.92,0
907,106.5,1843.0,38.6,1.76,15.42,0
908,55.8,725.0,59.2,0.9,14.79,0
909,96.1,1181.0,43.0,2.92,12.48,0
910,101.5,472.0,44.5,1.86,17.52,0
911,103.3,2186.0,52.6,2.98,20.04,2
912,68.0,809.0,64.4,2.68,15.91,0
913,108.6,999.0,60.5,0.61,21.12,2
914,44.0,608.0,44.2,3.91,14.64,0
915,56.0,2550.0,69.0,1.77,18.35,0
916,59.4,364.0,74.4,1.06,15.11,0
917,104.6,128.0,64.7,0.7,20.54,2
918,72.3,2454.0,53.5,4.57,18.3,0
919,83.0,653.0,49.3,0.9,17.09,0
920,60.3,2503.0,68.1,3.78,13.27,0
921,78.4,1909.0,39.3,4.79,12.46,0
922,64.9,117.0,41.3,2.03,16.39,0
923,49.9,137.0,52.3,3.17,18.02,0
924,53.8,926.0,42.8,0.79,16.38,0
925,60.6,1519.0,45.3,3.17,15.58,0
926,99.3,1174.0,59.0,3.92,17.31,0
927,84.4,1975.0,77.1,3.82,13.41,0
928,52.6,331.0,92.0,2.48,18.07,0
929,54.2,2973.0,66.5,4.2,11.73,0
930,56.1,867.0,43.6,0.58,13.54,0
931,85.1,1645.0,48.2,1.06,14.18,0
932,56.8,2132.0,44.2,1.91,10.64,0
933,44.6,2086.0,55.9,2.15,16.21,0
934,65.5,2059.0,49.1,2.2,14.84,0
935,40.5,1531.0,64.7,1.89,11.24,0
936,68.8,2249.0,39.6,2.92,12.4,0
937,47.5,2577.0,43.9,1.62,19.07,0
938,54.9,994.0,52.1,2.74,10.4,0
939,100.3,597.0,49.5,3.5,14.13,0
940,83.1,2002.0,57.4,3.93,5.25,0
941,44.9,1401.0,75.0,1.82,9.69,0
942,63.9,1425.0,61.2,2.46,17.86,0
943,99.1,2203.0,78.3,3.1,16.44,0
944,59.2,153.0,55.7,2.19,11.75,0
945,89.0,2407.0,52.1,2.47,19.33,0
946,95.5,2077.0,56.3,1.89,14.51,0
947,108.6,1630.0,60.1,1.39,12.45,0
948,55.9,2223.0,45.1,4.07,12.43,0
949,65.1,599.0,81.7,2.13,12.41,0
950,92.6,1709.0,38.9,3.14,19.04,0
951,66.6,972.0,34.8,2.03,12.22,0
952,68.6,352.0,64.7,3.15,10.52,0
953,58.3,1906.0,52.0,1.02,19.1,0
954,48.3,2425.0,57.5,3.0,10.44,0
955,53.0,2274.0,51.2,3.28,21.54,0
956,72.3,1724.0,30.5,4.8,15.97,0
957,58.3,2644.0,83.8,1.98,15.77,0
958,107.3,2071.0,82.2,0.75,12.77,0
959,100.4,1080.0,58.0,3.59,20.75,2
960,63.2,823.0,25.0,2.26,6.99,0
961,64.5,576.0,93.8,4.54,14.7,0
962,84.8,2873.0,75.8,3.58,25.98,0
963,55.3,2290.0,62.3,4.88,15.89,0
964,93.9,1516.0,55.7,0.75,22.16,2
965,67.6,1557.0,69.3,2.48,13.82,0
966,51.4,1778.0,34.6,4.77,12.86,0
967,67.2,2086.0,73.3,4.88,17.11,0
968,76.7,1952.0,78.2,1.07,17.08,0
969,83.4,808.0,85.6,3.31,11.89,0
970,94.4,1745.0,48.3,0.95,16.95,0
971,56.7,2159.0,37.5,4.43,15.38,0
972,93.2,868.0,65.1,4.67,11.26,0
973,101.6,2687.0,45.3,1.8,12.74,0
974,88.8,695.0,54.1,4.36,9.29,0
975,97.5,1641.0,57.9,2.67,22.34,2
976,60.8,2372.0,51.5,0.51,20.43,0
977,105.2,1921.0,25.0,4.28,22.82,2
978,84.5,549.0,51.7,1.08,17.97,0
979,74.1,1952.0,58.8,1.45,16.25,0
980,48.3,1603.0,39.5,4.0,17.75,0
981,101.1,1670.0,76.1,2.08,14.87,0
982,99.1,2544.0,49.7,3.25,13.11,0
983,100.9,2765.0,42.4,2.77,21.77,2
984,65.1,1740.0,66.5,2.83,19.45,0
985,68.3,1765.0,27.7,4.38,12.16,0
986,65.2,1231.0,65.7,1.07,17.78,0
987,90.4,2783.0,54.0,4.57,16.19,0
988,81.8,1923.0,33.7,4.11,17.15,0
989,102.2,2934.0,30.7,0.7,16.8,0
990,69.4,109.0,25.8,4.58,12.8,0
991,101.4,1450.0,36.6,4.26,21.88,2
992,108.5,2635.0,67.9,1.41,12.79,0
993,62.5,568.0,80.4,2.64,8.0,0
994,40.8,1369.0,61.5,0.57,16.31,0
995,107.1,2880.0,87.6,4.57,18.18,0
996,87.7,1879.0,68.0,0.95,11.55,0
997,57.1,2329.0,58.1,4.48,14.41,0
998,83.5,888.0,46.1,4.74,15.03,0
999,67.5,2941.0,46.1,1.54,8.67,0
1000,109.8,2065.0,73.6,1.85,17.57,0
1001,106.5,401.0,25.0,4.71,12.34,0
1002,60.0,2937.0,67.7,1.1,18.98,0
1003,56.7,811.0,34.4,3.66,18.59,0
1004,80.5,2428.0,52.5,4.83,14.37,0
1005,97.7,2919.0,31.8,4.71,22.02,2
1006,44.3,1492.0,25.4,2.69,21.34,0
1007,90.5,861.0,76.6,0.81,11.2,0
1008,53.1,765.0,51.0,1.84,8.06,0
1009,70.6,2385.0,76.5,3.72,8.79,0
1010,78.3,1673.0,90.4,0.98,11.93,1
1011,59.4,372.0,58.5,4.08,19.85,0
1012,53.9,977.0,25.0,2.99,11.76,0
1013,77.5,1151.0,54.5,1.85,10.48,0
1014,79.2,2702.0,50.5,3.6,14.05,0
1015,108.3,984.0,67.6,0.78,13.66,0
1016,97.0,1095.0,31.3,3.29,15.26,0
1017,49.3,358.0,29.3,3.66,14.47,0
1018,60.6,2055.0,71.9,3.03,16.55,0
1019,43.1,1936.0,31.7,2.47,6.73,0
1020,75.6,2235.0,94.6,3.45,17.65,0
1021,41.8,2428.0,63.6,3.33,11.76,0
1022,107.4,165.0,41.8,4.74,13.44,0
1023,105.5,2425.0,26.9,1.93,15.57,0
1024,92.6,1576.0,40.2,1.81,14.63,0
1025,95.6,1100.0,50.9,4.19,15.17,0
1026,85.6,1738.0,83.8,2.67,13.15,0
1027,78.9,305.0,61.5,2.81,14.52,0
1028,42.9,1365.0,55.9,4.71,6.42,0
1029,82.3,593.0,53.7,3.38,15.11,0
1030,65.3,941.0,70.6,4.12,9.21,0
1031,59.7,662.0,37.4,0.95,14.76,0
1032,74.9,2113.0,50.2,3.97,13.14,0
1033,70.0,299.0,44.1,4.16,20.79,0
1034,54.7,579.0,38.6,4.3,12.7,0
1035,69.5,118.0,51.6,0.59,12.36,0
1036,70.0,1748.0,53.5,1.31,10.44,0
1037,98.2,279.0,66.2,0.69,15.3,0
1038,71.3,2386.0,64.5,3.06,19.5,0
1039,49.0,796.0,48.6,3.07,19.7,0
1040,59.2,805.0,32.5,2.61,12.27,0
1041,75.1,554.0,120.0,4.87,11.16,0
1042,93.1,895.0,60.9,1.2,17.41,0
1043,59.6,1460.0,105.5,3.17,18.63,0
1044,70.2,605.0,53.0,3.23,21.68,0
1045,61.6,2969.0,48.5,3.69,10.55,0
1046,96.0,213.0,36.2,1.55,15.4,0
1047,67.0,1421.0,60.5,1.65,19.77,0
1048,73.6,2473.0,25.1,2.67,22.51,0
1049,103.4,1196.0,25.0,2.98,20.39,2
1050,61.3,2656.0,53.5,2.49,9.34,0
1051,54.2,2548.0,39.4,1.62,13.18,0
1052,103.3,1558.0,51.4,3.64,10.75,0
1053,69.2,1557.0,66.1,3.54,8.43,0
1054,70.1,293.0,49.2,0.55,14.7,0
1055,88.9,1183.0,60.6,3.54,23.07,2
1056,58.0,498.0,39.7,3.02,20.86,0
1057,92.8,1923.0,61.2,0.88,12.32,0
1058,109.8,720.0,43.5,2.06,12.76,0
1059,66.3,2419.0,62.0,3.04,14.16,0
1060,89.4,2378.0,75.0,4.09,23.69,2
1061,43.5,2247.0,54.4,1.76,19.71,0
1062,41.7,1913.0,83.4,4.39,18.14,0
1063,78.1,1560.0,41.3,4.15,12.33,0
1064,104.9,151.0,60.6,2.59,13.13,0
1065,56.7,2972.0,26.9,1.15,17.83,0
1066,87.6,1183.0,41.2,2.59,15.58,0
1067,73.3,2160.0,50.9,4.11,21.12,0
1068,43.1,740.0,49.8,2.65,14.85,0
1069,52.7,2560.0,66.4,1.86,14.13,0
1070,62.0,1325.0,70.7,1.15,14.11,0
1071,98.1,879.0,52.3,2.42,20.75,2
1072,52.2,2895.0,69.6,4.86,9.66,0
1073,107.2,1703.0,25.0,1.8,16.23,0
1074,43.4,939.0,48.6,1.21,12.63,0
1075,53.3,1467.0,25.0,0.6,18.28,0
1076,93.0,2600.0,69.0,3.02,14.96,0
1077,41.0,1508.0,60.4,2.93,7.18,0
1078,84.9,707.0,51.1,3.38,12.94,0
1079,65.5,2222.0,78.8,2.44,15.44,0
1080,51.1,538.0,44.6,2.96,17.63,0
1081,86.1,986.0,62.5,4.72,23.55,2
1082,98.1,1142.0,47.1,2.46,19.59,0
1083,41.7,2015.0,30.9,3.45,20.65,0
1084,97.1,1252.0,43.0,3.79,13.44,0
1085,46.9,2455.0,73.3,4.09,12.58,0
1086,74.5,2626.0,53.7,1.44,11.16,0
1087,107.7,2179.0,74.9,2.61,15.77,0
1088,42.1,2718.0,68.8,2.25,14.99,0
1089,96.8,2937.0,64.5,3.49,21.2,2
1090,56.7,2912.0,71.9,3.95,17.44,0
1091,49.3,2816.0,72.3,1.95,18.16,0
1092,81.2,382.0,51.9,0.83,10.88,0
1093,67.2,1568.0,71.8,3.27,15.93,0
1094,50.5,2194.0,36.4,3.91,14.72,0
1095,46.8,1777.0,64.6,1.32,14.6,0
1096,97.8,2696.0,59.0,1.44,10.78,0
1097,50.7,2032.0,82.8,2.37,15.04,0
1098,81.5,2309.0,42.2,1.28,16.55,0
1099,50.7,2347.0,37.4,2.65,20.14,0
1100,109.3,2408.0,44.5,2.24,16.48,0
1101,87.0,2573.0,58.9,4.46,19.84,0
1102,103.0,1602.0,73.1,1.84,13.23,0
1103,90.8,184.0,62.8,2.13,21.64,2
1104,40.1,1522.0,53.1,2.77,10.78,0
1105,60.6,840.0,54.1,2.84,18.38,0
1106,80.0,1551.0,65.0,2.9,9.19,0
1107,99.6,1243.0,74.2,3.25,7.05,0
1108,71.5,130.0,85.3,1.47,12.14,1
1109,102.0,2968.0,66.5,2.37,11.71,0
1110,48.7,1290.0,61.4,0.55,13.79,0
1111,96.7,1402.0,61.2,2.17,16.49,0
1112,41.4,2091.0,43.3,2.49,7.33,0
1113,108.0,1597.0,56.1,1.46,11.8,0
1114,101.1,2633.0,70.2,3.21,13.96,0
1115,65.3,1334.0,48.3,1.39,11.89,0
1116,107.4,489.0,59.8,2.14,14.64,0
1117,74.9,1963.0,29.3,2.01,16.47,0
1118,48.8,2554.0,63.4,3.09,13.97,0
