ID_Monitoreo,Ocupacion_Buffer_Pct,Tiempo_Paro_Acumulado_Min,Eficiencia_OEE_Pct,Velocidad_Ensamblaje_Ppm,Alertas_SCADA_Turno,Anomalia_Cuello_Botella
627,22.7,0.9,64.7,32.2,2,0
628,51.8,40.4,88.2,35.2,2,0
629,37.6,40.1,73.0,45.1,1,0
630,74.0,21.9,97.4,28.5,2,0
631,77.4,18.0,82.7,40.1,3,0
632,44.5,2.2,94.9,35.8,2,0
633,81.9,18.0,93.7,36.9,2,0
634,46.8,8.7,90.2,26.4,1,0
635,90.4,16.7,69.1,47.2,4,0
636,75.8,11.1,56.2,41.8,2,0
637,32.5,0.9,82.8,48.9,3,0
638,76.4,31.5,84.2,52.0,4,0
639,70.9,2.7,71.0,36.5,1,0
640,81.4,5.2,73.3,51.4,1,0
641,69.6,44.4,97.2,25.4,3,0
642,57.7,0.8,89.0,38.6,3,0
643,25.7,6.6,52.2,40.7,1,0
644,96.0,51.9,64.5,36.9,2,0
645,98.0,12.3,95.3,30.7,3,0
646,28.1,8.9,61.8,44.1,1,0
647,98.2,23.2,51.7,43.5,2,0
648,35.6,4.8,76.7,47.5,2,0
649,59.0,8.3,91.2,34.0,4,0
650,58.1,24.5,78.3,40.3,0,0
651,39.4,34.7,68.0,37.2,1,0
652,44.8,7.8,83.7,53.0,1,0
653,77.7,10.4,67.6,34.6,2,0
654,44.8,40.8,56.7,39.5,2,0
655,10.4,1.9,96.9,29.2,1,0
656,48.6,27.5,67.0,32.1,2,0
657,37.4,4.6,54.6,46.7,1,0
658,15.1,0.1,65.3,46.9,1,0
659,14.9,15.4,66.6,38.3,4,0
660,40.7,20.9,92.8,44.9,1,0
661,38.2,14.0,85.0,39.6,4,0
662,87.3,37.3,58.4,48.3,3,0
663,70.2,10.9,89.7,51.7,3,0
664,77.1,22.3,94.9,25.3,3,0
665,20.8,5.0,63.9,28.2,2,0
666,64.3,0.9,73.7,33.7,2,0
667,66.6,17.6,63.8,37.9,1,0
668,15.9,1.9,67.2,35.0,1,0
669,52.8,1.3,88.1,47.2,4,0
670,64.2,2.6,94.8,23.6,3,0
671,65.3,23.4,58.1,43.2,4,0
672,20.5,35.1,83.3,42.9,0,0
673,93.1,4.7,85.3,41.6,3,0
674,44.6,0.1,93.7,29.5,6,0
675,43.0,37.5,62.6,41.4,2,0
676,72.0,37.6,70.8,38.8,2,0
677,83.9,50.3,70.1,37.9,3,0
678,75.2,12.8,89.9,50.5,4,0
679,12.6,4.7,75.8,48.9,1,0
680,36.0,13.9,63.2,34.0,3,0
681,68.5,8.1,94.2,36.8,3,0
682,87.9,27.6,60.1,50.4,0,0
683,86.6,21.1,87.4,57.8,1,0
684,36.0,1.5,63.4,51.5,2,0
685,90.7,4.4,84.0,38.7,0,0
686,58.4,14.8,86.5,43.2,2,0
687,57.2,52.1,74.7,39.4,3,0
688,20.0,8.3,76.4,37.2,1,0
689,14.8,1.1,71.0,50.0,0,0
690,99.9,4.8,56.4,47.1,1,0
691,42.1,12.1,65.5,37.9,1,0
692,33.2,4.4,74.6,53.6,2,0
693,24.5,10.6,65.0,47.5,4,0
694,95.9,3.8,75.6,42.7,2,0
695,58.1,7.7,54.9,34.3,0,0
696,58.6,8.2,77.2,57.0,3,0
697,24.8,11.6,68.7,43.4,2,0
698,71.4,30.4,71.1,52.7,2,0
699,71.0,1.1,91.5,43.6,4,0
700,52.0,12.7,79.5,46.1,2,0
701,54.0,7.8,78.9,40.6,1,0
702,75.1,28.7,55.6,59.6,0,0
703,62.7,12.6,64.1,38.7,4,0
704,85.5,1.5,93.2,23.4,2,0
705,83.7,3.7,76.8,41.4,1,0
706,28.2,2.9,97.9,37.9,2,0
707,65.9,1.8,51.6,35.7,1,0
708,73.1,6.4,96.3,36.9,2,0
709,27.7,4.1,62.5,39.2,1,0
710,91.7,26.8,55.6,51.3,1,0
711,65.8,1.5,55.2,32.8,5,0
712,73.8,16.4,57.5,30.9,1,0
713,75.3,8.5,55.6,42.6,5,0
714,60.5,19.8,87.4,39.7,1,0
715,56.4,17.7,52.1,42.2,2,0
716,71.9,5.2,93.6,47.2,1,0
717,17.4,58.2,50.6,43.7,4,0
718,56.2,7.8,64.7,44.1,2,0
719,36.5,71.6,64.8,60.0,0,0
720,20.5,1.5,97.9,50.6,3,0
721,92.2,20.1,55.2,47.3,3,0
722,22.7,9.1,55.3,28.4,0,0
723,72.5,1.6,51.5,27.7,4,0
724,57.5,37.2,95.4,45.8,1,0
725,50.0,10.2,87.1,24.9,2,0
726,96.4,0.1,75.3,53.9,2,0
727,41.6,6.6,91.3,42.9,1,0
728,56.0,7.6,63.6,20.6,3,0
729,27.1,10.0,96.7,48.2,5,0
730,70.5,5.6,91.0,46.8,2,0
731,53.8,27.3,68.2,31.4,6,0
732,35.4,40.7,62.0,53.2,4,0
733,57.1,6.1,58.6,40.6,2,0
734,83.3,3.3,86.5,39.7,4,0
735,85.1,3.7,77.2,31.9,1,0
736,72.0,6.5,90.5,49.6,1,0
737,81.8,18.9,90.3,45.3,3,0
738,51.2,25.5,88.4,43.3,2,0
739,90.0,6.2,95.0,29.9,2,0
740,91.0,5.3,89.1,43.5,2,0
741,77.5,19.9,50.5,42.1,2,0
742,45.8,23.9,78.6,25.7,1,0
743,69.9,6.7,60.2,30.9,1,0
744,23.9,49.8,77.4,36.6,0,0
745,67.3,13.5,72.1,34.3,1,0
746,97.2,23.0,98.0,41.1,1,0
747,34.1,29.1,58.0,39.0,0,0
748,85.9,13.8,91.6,41.5,4,0
749,47.3,18.0,52.9,46.4,1,1
750,67.6,49.0,94.3,36.6,1,0
751,53.4,34.8,86.6,27.3,2,0
752,61.4,6.1,59.9,42.4,1,0
753,11.9,24.2,61.3,48.9,1,0
754,33.2,21.7,60.3,28.2,4,0
755,26.5,3.5,67.3,40.5,1,0
756,61.3,8.4,54.4,44.3,2,0
757,31.8,2.1,52.7,40.4,3,0
758,92.2,22.4,88.0,43.6,2,0
759,47.5,15.3,72.6,46.8,1,0
760,92.8,45.5,53.3,37.5,1,0
761,31.4,29.7,66.9,42.0,1,0
762,91.5,29.2,52.3,31.3,3,0
763,94.9,108.3,89.0,38.0,1,0
764,67.7,2.9,88.5,34.1,1,0
765,23.9,8.9,94.2,44.0,0,0
766,94.4,20.0,82.2,50.6,2,0
767,60.4,2.3,69.0,39.0,4,0
768,88.9,5.8,93.6,47.0,1,0
769,30.0,24.4,68.5,31.9,5,0
770,89.6,8.8,91.6,36.8,2,0
771,30.8,4.1,80.9,42.7,0,0
772,57.5,1.1,55.3,27.5,4,0
773,29.8,8.1,97.1,40.4,3,0
774,18.6,35.2,63.0,41.5,0,0
775,45.1,6.5,57.5,48.2,3,0
776,24.9,11.5,55.5,40.9,0,0
777,80.4,20.3,50.7,28.5,3,0
778,16.3,13.2,73.8,29.1,2,0
779,26.0,23.1,63.8,38.0,3,0
780,85.3,10.2,54.2,32.4,2,0
781,14.6,20.3,54.2,34.7,4,0
782,62.1,32.5,97.2,42.5,2,0
783,73.2,0.9,65.1,45.5,1,0
784,21.1,34.5,56.5,52.2,2,0
785,35.9,21.2,63.3,39.7,3,0
786,68.2,8.0,89.5,45.7,3,0
787,60.4,3.2,97.8,37.9,2,0
788,77.5,8.2,51.7,48.5,0,0
789,22.8,2.6,61.7,37.5,0,0
790,70.7,2.9,50.0,39.3,0,0
791,15.8,9.2,81.3,34.6,4,0
792,28.8,2.0,63.2,54.2,4,0
793,28.9,42.6,73.6,30.2,2,0
794,22.2,15.0,80.6,50.0,1,0
795,44.1,0.7,90.1,31.7,3,0
796,33.1,17.6,80.5,35.0,0,0
797,73.9,13.4,57.5,51.9,4,0
798,89.5,3.0,91.3,29.1,0,0
799,47.2,4.6,90.2,41.1,2,0
800,89.0,31.4,53.2,53.0,2,0
801,56.0,0.2,56.4,29.7,2,0
802,46.7,25.0,92.0,45.4,2,0
803,62.6,12.3,50.7,37.5,1,0
804,22.8,1.5,58.6,54.2,0,0
805,44.4,25.2,64.3,27.1,4,0
806,22.6,0.3,95.8,45.0,2,0
807,54.4,35.4,96.1,22.6,3,0
808,64.9,1.9,90.4,41.2,2,0
809,11.2,18.3,84.6,23.8,1,0
810,34.5,12.5,67.6,34.1,2,0
811,13.2,2.6,56.2,43.8,1,0
812,32.4,56.5,90.9,27.1,8,0
813,94.4,7.0,84.1,42.7,1,0
814,59.3,4.9,93.1,41.9,1,0
815,31.9,6.5,72.3,41.8,3,0
816,64.8,5.3,86.8,39.9,4,0
817,59.9,10.1,76.3,39.5,2,0
818,66.1,3.9,84.8,40.6,2,0
819,10.8,10.6,83.1,33.2,1,0
820,78.9,15.5,90.0,46.8,3,0
821,31.9,2.3,92.4,39.2,3,0
822,16.8,19.2,95.7,33.6,1,0
823,49.5,13.6,82.3,37.0,1,0
824,64.3,1.3,51.4,43.5,0,0
825,54.4,4.5,57.9,37.0,4,0
826,53.1,13.3,50.2,48.4,3,0
827,25.7,19.4,76.0,42.4,1,0
828,60.6,7.0,50.3,38.7,2,0
829,57.5,9.0,76.9,52.2,2,0
830,62.6,21.4,93.7,37.2,3,0
831,97.9,6.9,75.9,43.8,2,0
832,20.0,4.8,55.4,44.6,3,0
833,58.3,1.4,79.4,45.5,2,0
834,15.6,2.0,93.9,34.5,3,0
835,84.3,9.4,94.5,29.3,0,0
836,63.6,10.0,66.0,38.3,0,0
837,84.7,1.8,86.9,38.8,3,0
838,38.2,4.0,79.5,37.5,3,0
839,18.4,14.2,50.6,47.0,2,0
840,78.1,19.9,87.0,47.1,5,0
841,23.3,18.0,53.8,52.9,3,0
842,46.2,11.5,57.0,37.5,0,0
843,38.9,27.3,60.5,48.1,1,0
844,60.8,9.5,96.8,51.5,1,0
845,68.6,6.9,71.0,40.3,2,0
846,95.3,3.9,56.4,52.6,1,0
847,35.7,9.5,77.4,27.8,1,0
848,83.6,11.7,76.7,40.0,2,0
849,80.9,1.2,95.6,29.4,0,0
850,78.0,1.8,53.6,35.0,2,0
851,56.7,13.8,52.4,48.7,1,0
852,12.7,4.5,80.4,28.6,0,0
853,75.3,14.7,67.1,41.5,2,0
854,30.1,1.5,90.5,47.0,4,0
855,80.3,5.6,60.4,56.4,4,0
856,79.4,4.7,92.8,38.4,1,0
857,55.1,29.2,72.4,34.1,2,0
858,11.1,8.6,91.1,32.9,2,0
859,81.2,19.8,73.7,31.5,4,0
860,73.8,11.9,78.2,35.7,2,0
861,27.9,20.0,64.2,35.3,1,0
862,56.2,13.2,74.7,49.1,1,0
863,41.6,18.8,66.5,30.1,2,0
864,34.0,0.4,79.1,32.4,4,0
865,20.9,2.1,81.4,49.8,1,0
866,97.5,6.7,70.1,44.7,1,0
867,32.0,48.6,78.6,30.4,2,0
868,54.1,2.9,96.7,60.0,2,0
869,45.4,17.1,69.2,27.2,2,0
870,64.2,35.7,88.9,55.9,4,0
871,15.1,6.5,78.7,34.2,2,0
872,84.6,55.5,85.7,34.4,2,0
873,77.8,12.4,83.9,44.8,3,0
874,42.4,10.2,62.2,58.2,1,0
875,62.9,19.6,67.4,37.9,1,0
876,50.2,42.2,95.8,41.6,2,0
877,48.2,3.4,91.6,56.6,1,0
878,45.5,16.2,96.4,40.5,1,0
879,94.9,0.3,67.5,44.3,3,0
880,84.3,1.7,68.6,39.9,2,0
881,66.5,12.1,51.2,35.8,2,0
882,72.1,4.3,97.8,38.7,1,0
883,70.6,16.4,95.4,35.9,3,0
884,75.6,9.8,67.9,35.2,2,0
885,84.7,29.5,95.8,39.0,2,0
886,37.6,17.7,58.2,44.2,3,0
887,94.0,20.6,68.7,31.4,4,0
888,39.0,1.8,53.6,32.4,1,0
889,10.0,5.6,94.6,36.1,2,0
890,97.8,6.2,68.3,40.4,4,0
891,72.5,6.9,67.2,32.9,2,0
892,55.1,27.0,90.9,31.5,0,0
893,91.4,7.4,80.4,23.9,0,0
894,54.7,4.2,88.7,30.8,4,0
895,42.0,1.2,96.2,49.1,0,0
896,12.8,20.4,56.6,44.1,3,0
897,97.9,4.9,53.0,33.2,1,1
898,74.5,38.4,67.4,47.1,2,0
899,85.0,22.4,51.6,35.1,1,0
900,16.7,16.7,76.8,48.4,3,0
901,19.5,25.1,94.1,27.2,0,0
902,73.8,12.7,58.2,52.2,2,0
903,52.4,52.5,59.5,40.5,1,0
904,79.5,5.3,81.5,40.7,3,0
905,95.8,3.9,52.0,29.8,0,0
906,42.8,3.2,54.3,38.0,2,0
907,50.1,0.3,61.9,29.4,1,0
908,87.5,7.6,69.0,41.1,3,0
909,80.1,29.4,64.6,39.8,3,0
910,44.7,10.0,75.5,33.7,1,0
911,26.0,26.8,86.1,42.3,2,0
912,29.1,8.7,64.2,37.8,3,0
913,40.0,21.5,64.1,33.9,2,0
914,98.8,1.3,63.2,45.9,3,0
915,31.9,8.6,51.2,25.3,1,0
916,54.3,10.6,51.0,53.2,1,0
917,71.1,4.2,80.8,41.8,1,0
918,77.5,10.2,93.1,40.4,6,0
919,25.2,43.8,67.2,46.8,2,0
920,45.5,49.8,78.7,40.6,0,0
921,32.0,24.8,78.4,27.5,5,0
922,72.8,10.6,95.5,43.8,4,0
923,36.4,46.3,57.9,46.5,0,0
924,53.7,25.8,83.6,44.3,3,0
925,57.7,22.5,92.6,32.1,5,0
926,22.8,1.2,84.6,33.2,1,0
927,88.4,12.9,87.1,47.0,3,0
928,37.1,1.7,53.3,38.1,3,0
929,23.5,4.5,68.0,49.6,0,0
930,34.6,23.2,77.2,39.0,3,0
931,29.5,2.7,81.1,44.0,2,0
932,91.0,4.1,87.7,30.1,4,0
933,75.1,20.0,84.9,37.7,4,0
934,31.3,14.8,70.4,34.9,3,0
935,37.8,22.2,86.3,55.9,1,0
936,75.5,14.1,79.3,38.1,1,0
937,92.2,12.3,66.5,47.2,3,0
938,84.5,20.6,64.6,35.2,2,0
939,12.8,6.7,81.3,38.7,2,0
940,81.3,7.0,56.8,39.6,2,0
941,42.3,9.4,86.9,28.5,2,0
942,85.1,8.9,89.5,31.6,2,0
943,68.5,15.8,60.3,47.2,1,0
944,20.3,9.3,50.4,47.5,4,0
945,14.6,10.3,83.8,40.2,1,0
946,72.7,0.3,70.6,37.5,4,0
947,19.7,3.7,73.5,29.6,4,0
948,50.8,12.7,69.0,36.3,2,0
949,64.6,12.1,56.4,28.0,0,0
950,80.8,11.0,59.0,40.1,1,0
951,40.9,18.2,59.5,31.2,0,0
952,51.1,20.7,90.5,39.2,3,0
953,20.4,61.0,76.0,38.8,2,0
954,33.2,15.7,92.3,38.5,3,0
955,73.2,0.5,88.9,44.3,2,0
956,28.3,37.6,77.4,31.6,2,0
957,45.6,15.4,62.2,28.2,5,0
958,18.2,1.3,61.0,48.3,2,0
959,38.2,0.5,59.0,37.0,5,0
960,77.0,6.9,79.7,43.8,3,0
961,15.4,50.9,67.4,43.1,2,0
962,16.6,6.1,82.2,41.4,1,0
963,45.7,0.5,82.2,40.6,1,0
964,60.8,4.6,58.8,41.5,1,0
965,96.0,47.4,88.1,60.0,3,0
966,17.4,32.8,95.7,32.5,0,0
967,94.2,17.9,64.3,32.8,3,0
968,97.4,5.9,74.7,42.1,0,0
969,90.1,15.8,73.3,46.0,0,0
970,70.9,10.0,73.6,44.9,0,0
971,97.1,12.7,69.4,41.2,2,0
972,13.7,40.3,92.0,37.6,3,0
973,91.7,8.5,87.2,25.7,2,0
974,20.0,5.9,60.0,32.4,1,0
975,14.4,52.5,88.6,29.8,6,0
976,99.2,9.0,58.3,39.8,0,0
977,29.5,4.8,54.9,26.0,1,0
978,69.5,3.4,58.4,42.2,2,0
979,72.1,22.1,76.5,50.1,0,0
980,15.6,0.5,71.3,31.5,2,0
981,27.3,11.5,65.2,54.9,2,0
982,99.3,5.4,81.6,43.0,1,0
983,26.0,25.0,85.6,36.3,5,0
984,87.0,6.4,61.2,42.0,1,0
985,87.8,14.3,70.9,37.2,1,0
986,86.2,11.6,51.5,37.2,2,1
987,66.4,24.7,97.3,38.9,5,0
988,41.2,26.1,65.3,46.1,3,0
989,10.8,20.0,72.0,45.9,2,0
990,78.0,14.0,84.9,29.4,1,0
991,27.9,1.9,88.3,39.9,2,0
992,87.1,44.8,56.7,30.5,4,1
993,53.5,11.8,80.9,46.7,3,0
994,38.4,7.3,61.4,27.8,1,0
995,61.7,5.4,79.3,44.4,4,0
996,77.1,16.6,94.4,42.0,2,0
997,55.4,20.4,50.2,47.7,3,0
998,54.6,11.0,54.8,18.5,2,0
999,90.2,36.0,74.1,40.6,3,0
1000,60.7,0.9,62.5,40.9,2,0
1001,21.3,1.0,65.4,28.0,1,0
1002,58.5,38.8,86.3,15.6,1,0
1003,34.2,1.3,70.2,45.4,3,0
1004,56.2,37.5,76.8,43.9,2,0
1005,13.1,15.8,82.2,30.6,1,0
1006,81.9,3.0,90.0,35.1,2,1
1007,78.0,13.7,83.6,38.5,0,0
1008,91.4,38.5,52.9,43.1,0,0
1009,57.5,6.5,97.7,24.7,1,0
1010,54.4,54.2,94.8,44.1,0,0
1011,20.1,15.8,87.2,51.5,1,0
1012,71.5,0.8,69.1,44.5,0,0
1013,62.6,8.7,70.5,37.8,1,0
1014,62.3,14.8,93.4,35.2,1,0
1015,64.5,9.5,88.0,30.7,1,0
1016,29.0,2.2,84.7,44.0,2,0
1017,27.4,0.9,78.1,43.4,2,0
1018,34.9,2.0,51.0,39.8,3,0
1019,23.1,0.3,64.3,48.2,1,0
1020,20.4,2.7,95.6,47.8,3,0
1021,80.7,8.9,72.2,48.1,2,0
1022,39.9,10.9,62.3,47.3,2,0
1023,85.8,8.0,79.5,50.0,1,0
1024,78.0,36.0,73.9,48.5,1,0
1025,85.8,1.3,95.4,31.6,3,0
1026,85.5,2.3,84.4,41.4,1,0
1027,24.4,6.7,79.4,22.7,0,0
1028,87.1,19.2,86.0,58.9,2,0
1029,79.1,5.2,70.7,36.6,3,0
1030,99.1,29.2,73.1,50.1,3,0
1031,68.9,20.8,94.9,49.4,1,0
1032,33.4,7.7,51.8,41.7,3,0
1033,90.5,0.8,96.0,46.8,2,0
1034,53.1,34.0,56.1,36.5,1,0
1035,42.0,19.6,78.8,44.2,4,0
1036,16.2,14.7,62.3,41.7,1,0
1037,69.6,0.0,74.6,39.3,4,0
1038,47.7,40.9,88.7,51.3,1,0
1039,72.6,17.1,77.1,49.0,0,0
1040,81.0,1.5,73.2,56.2,2,0
1041,23.1,1.2,68.9,44.5,3,0
1042,81.8,48.4,57.2,47.3,3,0
1043,22.1,11.9,63.2,31.3,0,0
1044,59.4,19.1,70.0,44.2,2,0
1045,11.6,4.7,86.4,38.7,1,0
1046,82.6,14.8,91.6,35.2,1,0
1047,26.8,32.1,65.9,44.7,1,0
1048,55.0,2.8,56.3,42.0,0,0
1049,14.6,1.4,91.5,36.0,4,0
1050,29.8,20.3,56.0,29.9,0,0
1051,84.1,20.0,88.4,27.1,1,0
1052,22.9,13.2,61.5,38.5,2,1
1053,13.2,13.6,63.1,47.3,3,0
1054,39.0,11.4,57.1,16.0,4,0
1055,56.2,10.2,81.3,36.5,2,0
1056,49.5,5.7,60.1,41.1,4,0
1057,99.1,1.9,71.5,32.3,3,0
1058,86.4,7.8,80.8,50.7,1,0
1059,53.9,4.5,63.0,51.5,1,0
1060,53.2,33.9,68.1,36.3,1,0
1061,68.7,22.6,54.2,42.2,2,0
1062,68.4,22.7,92.3,39.9,3,0
1063,13.6,2.2,56.6,45.7,1,0
1064,93.0,10.3,71.7,47.1,3,0
1065,57.6,14.4,56.6,27.3,3,0
1066,62.5,16.9,68.7,41.7,0,0
1067,94.6,72.3,86.1,33.8,2,1
1068,47.5,53.5,90.5,31.6,2,0
1069,34.0,5.4,71.7,30.2,2,0
1070,40.6,7.7,68.1,36.9,5,0
1071,64.3,3.2,93.7,51.4,3,0
1072,30.6,9.0,65.1,47.6,1,0
1073,36.3,34.0,67.5,45.7,4,0
1074,38.7,10.8,93.4,53.8,3,0
1075,48.5,5.0,67.3,47.9,1,0
1076,65.6,3.5,55.4,45.2,2,0
1077,49.4,36.1,80.2,44.1,4,0
1078,55.6,66.8,83.4,40.9,1,0
1079,16.2,10.5,51.3,35.8,3,0
1080,37.3,25.0,79.6,46.9,4,0
1081,25.0,8.8,68.3,47.6,1,0
1082,91.8,18.6,90.4,42.3,0,0
1083,22.4,0.7,52.3,46.3,2,0
1084,16.1,21.1,55.2,35.1,1,0
1085,74.1,1.4,97.5,52.9,1,0
1086,10.9,11.3,81.0,56.8,3,0
1087,63.6,14.2,55.3,41.0,5,0
1088,48.2,65.5,66.0,55.6,0,0
1089,93.8,5.4,73.0,44.6,1,0
1090,77.3,50.7,76.1,25.1,0,0
1091,52.7,1.5,56.5,48.5,1,0
1092,82.7,2.7,64.2,37.0,1,0
1093,48.1,0.2,68.6,50.1,1,0
1094,44.6,13.0,62.3,35.4,7,0
1095,96.3,21.1,63.9,52.8,2,0
1096,62.4,9.8,60.0,48.6,5,0
1097,90.8,5.6,71.0,45.1,1,0
1098,81.6,1.0,56.1,52.5,2,0
1099,19.7,8.6,75.4,44.9,1,0
1100,19.6,2.4,57.5,43.3,4,0
1101,34.6,7.2,57.1,53.0,1,0
1102,96.6,11.4,93.6,24.3,2,0
1103,12.2,26.1,89.3,49.5,2,0
1104,62.2,10.6,93.7,38.2,2,0
1105,77.7,19.8,70.7,41.0,1,0
1106,64.0,7.0,56.6,43.5,0,0
1107,47.6,4.6,53.9,39.7,0,0
1108,52.7,9.6,88.5,37.2,2,0
1109,89.7,0.2,50.4,39.9,1,1
1110,20.4,13.8,92.7,38.3,3,0
1111,46.0,1.2,84.6,17.4,4,0
1112,71.7,3.1,85.2,46.1,2,0
1113,77.9,34.0,53.7,39.3,1,0
1114,68.2,7.5,88.8,45.4,2,0
1115,28.0,31.4,97.6,37.1,2,0
1116,22.8,7.0,72.1,41.3,1,0
1117,46.8,7.4,92.8,44.0,4,0
1118,49.9,23.0,85.2,27.3,3,0
1119,98.0,22.1,77.5,39.0,2,0
1120,66.9,82.4,70.0,55.1,0,0
1121,94.9,34.3,70.8,34.2,0,0
1122,30.6,38.2,51.0,28.4,1,0
1123,65.3,3.8,80.0,21.9,2,0
1124,21.9,6.0,93.9,44.7,0,0
1125,54.1,15.7,64.5,42.8,4,0
1126,77.5,12.2,61.6,30.1,3,0
1127,14.9,1.2,59.7,39.2,2,0
1128,14.6,5.3,56.7,37.1,1,0
1129,76.4,5.1,86.3,50.3,1,0
1130,37.5,10.0,55.4,33.5,2,0
1131,37.7,10.9,76.7,40.3,1,0
1132,18.7,5.7,56.1,40.7,2,0
1133,10.3,18.8,65.9,46.4,4,0
1134,99.7,6.0,88.4,35.0,2,0
1135,77.7,0.0,66.8,28.7,0,0
1136,32.5,18.4,62.4,32.3,1,0
1137,24.9,23.4,68.0,47.3,3,0
1138,90.3,3.2,79.7,53.8,1,0
1139,68.3,6.9,69.1,24.2,3,0
1140,64.7,21.0,52.2,41.1,2,0
1141,38.2,10.7,55.1,59.4,4,0
1142,12.7,31.6,61.1,29.5,1,0
1143,24.8,29.2,60.3,49.1,3,0
1144,67.7,26.4,97.5,60.0,3,0
1145,13.0,7.2,90.1,28.3,1,0
1146,75.1,3.1,83.1,39.3,1,0
1147,53.0,9.8,58.7,36.4,3,0
1148,65.0,14.6,56.9,24.0,4,0
1149,52.6,4.3,92.2,25.4,2,0
1150,64.9,25.0,67.4,33.1,3,0
1151,24.4,11.5,84.5,31.3,0,0
1152,68.4,15.2,53.3,37.7,2,0
1153,31.8,9.8,59.9,44.8,3,0
1154,86.8,0.9,84.7,44.7,2,0
1155,53.4,12.5,95.4,42.6,0,0
1156,72.3,13.7,91.3,43.6,1,0
1157,31.4,17.3,94.3,26.5,2,0
1158,92.6,0.1,58.4,28.5,0,0
1159,82.5,0.0,68.2,30.7,5,0
1160,64.9,7.8,93.1,60.0,2,0
1161,69.7,19.0,84.3,42.2,0,0
1162,83.2,3.7,69.9,44.9,3,0
1163,43.0,42.8,80.4,22.5,5,0
1164,95.3,6.0,95.8,47.8,2,0
1165,92.8,1.4,82.4,42.0,1,0
1166,96.7,2.2,57.4,51.6,3,0
1167,68.1,12.7,65.3,53.7,4,0
1168,35.2,10.4,70.0,45.5,2,0
1169,71.0,24.0,90.6,29.3,1,0
1170,66.9,1.6,97.8,41.3,1,0
1171,14.0,13.1,53.0,54.1,1,0
1172,75.8,12.9,55.3,30.5,5,0
1173,67.0,6.8,68.9,30.3,1,0
1174,51.3,24.0,57.6,34.5,2,0
1175,30.2,1.7,65.7,41.5,1,0
1176,42.6,1.7,55.1,44.6,2,0
1177,40.1,18.4,94.0,38.5,0,0
1178,96.7,17.6,71.2,41.2,3,1
1179,62.2,20.8,84.1,30.8,1,0
1180,89.9,28.2,58.9,22.1,2,0
1181,80.7,21.9,97.1,41.7,3,0
1182,53.4,18.6,91.8,49.5,2,0
1183,88.7,8.5,56.6,39.0,4,0
1184,85.5,33.0,88.0,24.4,2,0
1185,29.7,31.1,94.4,38.9,2,0
1186,92.2,1.9,59.9,52.4,1,0
1187,62.6,10.7,65.3,41.8,3,0
1188,81.9,25.7,80.7,35.8,4,0
1189,95.1,10.0,57.3,39.6,2,0
1190,64.0,2.3,65.0,48.9,0,0
1191,98.8,8.5,80.9,35.8,3,0
1192,33.2,24.4,66.1,50.2,1,0
1193,81.1,5.0,69.7,40.7,0,0
1194,75.0,5.2,50.9,44.9,0,0
1195,84.1,3.3,62.9,32.0,3,0
1196,34.2,0.2,82.6,42.3,4,0
1197,76.9,9.0,96.7,42.3,3,0
1198,39.9,29.5,72.6,36.9,0,0
1199,46.2,5.0,96.9,45.4,1,0
1200,73.7,18.3,89.6,34.8,0,0
1201,78.5,3.0,65.2,49.3,0,0
1202,21.5,32.5,84.4,30.3,4,0
1203,95.2,16.1,86.0,51.2,2,0
1204,35.5,4.8,72.5,45.8,1,0
1205,74.5,16.6,85.1,36.9,2,0
1206,70.3,3.2,90.8,34.5,2,0
1207,54.9,23.6,72.8,40.1,2,0
1208,28.8,53.1,53.0,46.0,2,0
1209,51.3,9.5,51.2,53.4,0,0
1210,43.2,17.4,92.9,39.5,2,0
1211,40.6,7.1,80.6,58.1,0,0
1212,69.5,20.0,89.6,50.1,2,0
1213,56.7,5.6,92.0,48.1,2,0
1214,97.7,13.8,57.8,38.5,2,0
1215,22.2,20.2,87.0,41.5,2,0
1216,24.8,4.7,63.6,39.8,2,0
1217,48.4,10.0,85.1,50.7,1,0
1218,98.5,3.9,88.5,46.5,2,0
1219,25.2,9.6,80.6,54.5,0,0
1220,55.9,11.6,57.4,21.6,2,0
1221,35.1,1.1,81.8,29.3,3,0
1222,84.7,4.1,63.1,29.5,1,0
1223,43.0,3.7,52.3,31.3,1,0
1224,40.1,53.7,63.4,42.2,1,0
1225,81.7,59.7,58.9,37.4,1,0
1226,40.6,10.2,79.5,43.7,2,0
1227,70.9,27.4,78.5,47.8,3,0
1228,78.7,14.5,90.3,43.9,0,0
1229,56.4,0.0,73.4,52.2,3,0
1230,28.4,2.5,66.6,45.6,1,0
1231,76.8,4.7,56.6,46.5,1,0
1232,79.3,37.8,94.8,23.5,4,0
1233,99.0,19.0,77.6,26.5,2,0
1234,75.9,5.0,56.6,34.9,1,0
1235,11.0,7.1,78.5,35.9,2,0
1236,87.2,15.3,65.2,35.6,0,0
1237,35.7,26.5,90.1,40.7,1,0
1238,26.7,1.6,71.0,45.9,2,0
1239,43.0,23.0,63.0,43.0,2,0
1240,61.1,32.7,92.3,51.6,2,0
1241,12.1,9.4,88.5,41.9,3,0
1242,22.5,0.0,84.7,30.5,1,0
1243,51.2,5.1,84.2,35.6,3,0
1244,82.3,19.4,69.8,31.8,2,0
1245,52.1,28.9,51.0,34.8,4,0
1246,14.2,30.3,91.7,39.0,1,0
